Date;LBUSTRUU INDEX
19/10/2012;1840.01
22/10/2012;1838.18
23/10/2012;1839.28
24/10/2012;1839.08
25/10/2012;1835.2
26/10/2012;1839.56
29/10/2012;1841.32
31/10/2012;1844.11
01/11/2012;1841.71
02/11/2012;1841.23
05/11/2012;1844.04
06/11/2012;1839.41
07/11/2012;1845.46
08/11/2012;1847.77
09/11/2012;1847.32
13/11/2012;1848.02
14/11/2012;1847.48
15/11/2012;1846.99
16/11/2012;1847.53
19/11/2012;1846.03
20/11/2012;1843.57
21/11/2012;1841.96
23/11/2012;1841.95
26/11/2012;1844.1
27/11/2012;1845.39
28/11/2012;1846.44
29/11/2012;1846.25
30/11/2012;1847.02
03/12/2012;1846.37
04/12/2012;1848.27
05/12/2012;1849.11
06/12/2012;1849.38
07/12/2012;1846.72
10/12/2012;1848.03
11/12/2012;1846.49
12/12/2012;1843.86
13/12/2012;1842.58
14/12/2012;1844.08
17/12/2012;1840.62
18/12/2012;1836.6
19/12/2012;1839.53
20/12/2012;1839.91
21/12/2012;1842.75
24/12/2012;1841.63
26/12/2012;1842.72
27/12/2012;1846.05
28/12/2012;1846.24
31/12/2012;1844.39
02/01/2013;1840.4
03/01/2013;1836.93
04/01/2013;1836.38
07/01/2013;1837.68
08/01/2013;1839.28
09/01/2013;1840.38
10/01/2013;1838
11/01/2013;1839.47
14/01/2013;1840.51
15/01/2013;1841.61
16/01/2013;1841.59
17/01/2013;1838.16
18/01/2013;1840.16
22/01/2013;1841.16
23/01/2013;1841.08
24/01/2013;1840.12
25/01/2013;1833.16
28/01/2013;1831.99
29/01/2013;1831.03
30/01/2013;1830.06
31/01/2013;1831.49
01/02/2013;1829.97
04/02/2013;1832.85
05/02/2013;1830.17
06/02/2013;1833.19
07/02/2013;1833.94
08/02/2013;1833.16
11/02/2013;1834.04
12/02/2013;1831.55
13/02/2013;1829.79
14/02/2013;1832.93
15/02/2013;1832.38
19/02/2013;1831.36
20/02/2013;1831.72
21/02/2013;1833.92
22/02/2013;1834.73
25/02/2013;1839.47
26/02/2013;1840.44
27/02/2013;1839.29
28/02/2013;1840.67
01/03/2013;1842.17
04/03/2013;1841.13
05/03/2013;1840.35
06/03/2013;1837.63
07/03/2013;1833.99
08/03/2013;1830.28
11/03/2013;1830.73
12/03/2013;1833.23
13/03/2013;1833.54
14/03/2013;1832.99
15/03/2013;1835.18
18/03/2013;1837.42
19/03/2013;1840.48
20/03/2013;1838.09
21/03/2013;1838.4
22/03/2013;1839.33
25/03/2013;1839.66
26/03/2013;1840.01
27/03/2013;1842.83
28/03/2013;1842.14
29/03/2013;1842.14
01/04/2013;1843.88
02/04/2013;1843.01
03/04/2013;1846.7
04/04/2013;1851.51
05/04/2013;1856.81
08/04/2013;1854.5
09/04/2013;1853.83
10/04/2013;1850.28
11/04/2013;1851.51
12/04/2013;1856.14
15/04/2013;1857.71
16/04/2013;1856.44
17/04/2013;1857.38
18/04/2013;1858.55
19/04/2013;1857.46
22/04/2013;1858.14
23/04/2013;1858.26
24/04/2013;1858.58
25/04/2013;1857.8
26/04/2013;1861.17
29/04/2013;1861.24
30/04/2013;1860.78
01/05/2013;1863.33
02/05/2013;1863.63
03/05/2013;1855.84
06/05/2013;1854.52
07/05/2013;1854.02
08/05/2013;1855.82
09/05/2013;1854.63
10/05/2013;1848.36
13/05/2013;1847.17
14/05/2013;1844.97
15/05/2013;1845.37
16/05/2013;1851.04
17/05/2013;1844.56
20/05/2013;1843.73
21/05/2013;1845.58
22/05/2013;1840
23/05/2013;1839.54
24/05/2013;1840.35
28/05/2013;1830.98
29/05/2013;1830.99
30/05/2013;1830.72
31/05/2013;1827.58
03/06/2013;1828.42
04/06/2013;1825.77
05/06/2013;1826.42
06/06/2013;1828.37
07/06/2013;1822.74
10/06/2013;1819.65
11/06/2013;1819.79
12/06/2013;1816.96
13/06/2013;1821.52
14/06/2013;1826.38
17/06/2013;1824.01
18/06/2013;1823.69
19/06/2013;1812.74
20/06/2013;1801.56
21/06/2013;1793.27
24/06/2013;1788.85
25/06/2013;1785.72
26/06/2013;1790.56
27/06/2013;1797.37
28/06/2013;1799.31
01/07/2013;1800.42
02/07/2013;1801.81
03/07/2013;1798.79
05/07/2013;1780.68
08/07/2013;1788.3
09/07/2013;1790.93
10/07/2013;1786.73
11/07/2013;1796.2
12/07/2013;1794.43
15/07/2013;1799.16
16/07/2013;1801.37
17/07/2013;1804.88
18/07/2013;1802.07
19/07/2013;1806.84
22/07/2013;1808.17
23/07/2013;1806.27
24/07/2013;1800.73
25/07/2013;1799.36
26/07/2013;1803.45
29/07/2013;1801.78
30/07/2013;1800.64
31/07/2013;1801.77
01/08/2013;1792.03
02/08/2013;1801.89
05/08/2013;1799.78
06/08/2013;1799.38
07/08/2013;1802.32
08/08/2013;1803.86
09/08/2013;1804.5
12/08/2013;1802.93
13/08/2013;1794.54
14/08/2013;1794.97
15/08/2013;1790.29
16/08/2013;1783.98
19/08/2013;1779.08
20/08/2013;1784.24
21/08/2013;1780.73
22/08/2013;1777.53
23/08/2013;1784.68
26/08/2013;1787.58
27/08/2013;1793.76
28/08/2013;1788.67
29/08/2013;1792.01
30/08/2013;1792.56
03/09/2013;1785.39
04/09/2013;1781.3
05/09/2013;1772.95
06/09/2013;1777.13
09/09/2013;1782.45
10/09/2013;1777.5
11/09/2013;1781.22
12/09/2013;1782.13
13/09/2013;1782.81
16/09/2013;1786.16
17/09/2013;1788.02
18/09/2013;1801.31
19/09/2013;1799.03
20/09/2013;1800.23
23/09/2013;1802.23
24/09/2013;1807.71
25/09/2013;1810.67
26/09/2013;1808.12
27/09/2013;1809.9
30/09/2013;1809.53
01/10/2013;1807.66
02/10/2013;1809.5
03/10/2013;1811.1
04/10/2013;1808.5
07/10/2013;1809.75
08/10/2013;1809.22
09/10/2013;1808.57
10/10/2013;1807.75
11/10/2013;1808.78
15/10/2013;1806.55
16/10/2013;1811.41
17/10/2013;1818.62
18/10/2013;1818.79
21/10/2013;1817.34
22/10/2013;1824.57
23/10/2013;1826.54
24/10/2013;1824.07
25/10/2013;1825.69
28/10/2013;1825.58
29/10/2013;1825.65
30/10/2013;1824.77
31/10/2013;1824.16
01/11/2013;1818.96
04/11/2013;1820.75
05/11/2013;1815.73
06/11/2013;1817.45
07/11/2013;1819.85
08/11/2013;1809.57
12/11/2013;1808.25
13/11/2013;1811.95
14/11/2013;1816.37
15/11/2013;1817.19
18/11/2013;1820.97
19/11/2013;1817.99
20/11/2013;1813.2
21/11/2013;1814.16
22/11/2013;1816.13
25/11/2013;1816.9
26/11/2013;1819.94
27/11/2013;1817.19
29/11/2013;1817.33
02/12/2013;1812.75
03/12/2013;1814.21
04/12/2013;1808.88
05/12/2013;1807.91
06/12/2013;1808.18
09/12/2013;1810.71
10/12/2013;1815.87
11/12/2013;1811.99
12/12/2013;1809.39
13/12/2013;1810.73
16/12/2013;1810.75
17/12/2013;1814.15
18/12/2013;1811.6
19/12/2013;1809.23
20/12/2013;1812.62
23/12/2013;1810.76
24/12/2013;1806
26/12/2013;1805.69
27/12/2013;1805.42
30/12/2013;1808.92
31/12/2013;1807.06
02/01/2014;1808.44
03/01/2014;1807.98
06/01/2014;1811.22
07/01/2014;1813.38
08/01/2014;1808.38
09/01/2014;1810.51
10/01/2014;1820.01
13/01/2014;1823.47
14/01/2014;1818.91
15/01/2014;1817.86
16/01/2014;1821.2
17/01/2014;1822.73
21/01/2014;1823.53
22/01/2014;1819.99
23/01/2014;1826.39
24/01/2014;1828.54
27/01/2014;1825.98
28/01/2014;1827.95
29/01/2014;1833.29
30/01/2014;1831.74
31/01/2014;1833.76
03/02/2014;1840.54
04/02/2014;1837.24
05/02/2014;1833.92
06/02/2014;1832.47
07/02/2014;1836.2
10/02/2014;1836.52
11/02/2014;1833.54
12/02/2014;1829.94
13/02/2014;1834.57
14/02/2014;1833.27
18/02/2014;1836.54
19/02/2014;1834.54
20/02/2014;1832.58
21/02/2014;1834.65
24/02/2014;1834.03
25/02/2014;1838.81
26/02/2014;1841.38
27/02/2014;1844.35
28/02/2014;1843.51
03/03/2014;1847.07
04/03/2014;1840.77
05/03/2014;1840.61
06/03/2014;1837.47
07/03/2014;1832.95
10/03/2014;1833.75
11/03/2014;1834.79
12/03/2014;1837.66
13/03/2014;1843.63
14/03/2014;1843.31
17/03/2014;1839.37
18/03/2014;1841.27
19/03/2014;1833.44
20/03/2014;1832.83
21/03/2014;1836.04
24/03/2014;1837.23
25/03/2014;1837.8
26/03/2014;1841.44
27/03/2014;1843.68
28/03/2014;1840.83
31/03/2014;1840.37
01/04/2014;1838.39
02/04/2014;1834.71
03/04/2014;1836.55
04/04/2014;1842.68
07/04/2014;1846.09
08/04/2014;1847.32
09/04/2014;1848.1
10/04/2014;1854
11/04/2014;1854.75
14/04/2014;1853.06
15/04/2014;1853.72
16/04/2014;1852.91
17/04/2014;1847.06
21/04/2014;1847.03
22/04/2014;1847.47
23/04/2014;1851.32
24/04/2014;1851.71
25/04/2014;1853.68
28/04/2014;1853.12
29/04/2014;1851.4
30/04/2014;1855.9
01/05/2014;1860.07
02/05/2014;1861.06
05/05/2014;1859.67
06/05/2014;1861.58
07/05/2014;1862.91
08/05/2014;1863.94
09/05/2014;1861.57
12/05/2014;1859.38
13/05/2014;1862.52
14/05/2014;1869.32
15/05/2014;1871.77
16/05/2014;1870.02
19/05/2014;1868.99
20/05/2014;1871.66
21/05/2014;1869.62
22/05/2014;1868.19
23/05/2014;1870.1
27/05/2014;1872.43
28/05/2014;1879.33
29/05/2014;1877.65
30/05/2014;1877.03
02/06/2014;1871.04
03/06/2014;1866.41
04/06/2014;1865.83
05/06/2014;1868.22
06/06/2014;1867.39
09/06/2014;1866.3
10/06/2014;1864.32
11/06/2014;1864.43
12/06/2014;1869.13
13/06/2014;1867.45
16/06/2014;1868.52
17/06/2014;1863.64
18/06/2014;1866.97
19/06/2014;1867.68
20/06/2014;1868.13
23/06/2014;1868.61
24/06/2014;1871.28
25/06/2014;1873.73
26/06/2014;1876.84
27/06/2014;1876.16
30/06/2014;1878
01/07/2014;1873.83
02/07/2014;1868.48
03/07/2014;1866.31
07/07/2014;1868.81
08/07/2014;1872.74
09/07/2014;1874.43
10/07/2014;1875.47
11/07/2014;1877
14/07/2014;1874.46
15/07/2014;1873.84
16/07/2014;1874.15
17/07/2014;1879.04
18/07/2014;1878.25
21/07/2014;1878.92
22/07/2014;1880.49
23/07/2014;1880.43
24/07/2014;1876.33
25/07/2014;1879.94
28/07/2014;1878.5
29/07/2014;1881.06
30/07/2014;1873.53
31/07/2014;1873.29
01/08/2014;1877.75
04/08/2014;1878.98
05/08/2014;1879.3
06/08/2014;1879.19
07/08/2014;1883.12
08/08/2014;1882.94
11/08/2014;1882.79
12/08/2014;1881.37
13/08/2014;1884.47
14/08/2014;1887.24
15/08/2014;1891.33
18/08/2014;1887.48
19/08/2014;1885.96
20/08/2014;1884.25
21/08/2014;1886.67
22/08/2014;1887.14
25/08/2014;1888.38
26/08/2014;1888.46
27/08/2014;1891.47
28/08/2014;1893.88
29/08/2014;1893.97
02/09/2014;1888.09
03/09/2014;1889.23
04/09/2014;1885.99
05/09/2014;1885.18
08/09/2014;1885.07
09/09/2014;1882.17
10/09/2014;1878.9
11/09/2014;1879.46
12/09/2014;1873.04
15/09/2014;1874.77
16/09/2014;1874.98
17/09/2014;1873.62
18/09/2014;1872.43
19/09/2014;1876.24
22/09/2014;1878.52
23/09/2014;1881.09
24/09/2014;1878.22
25/09/2014;1882.77
26/09/2014;1880.4
29/09/2014;1882.74
30/09/2014;1881.11
01/10/2014;1890.44
02/10/2014;1888.14
03/10/2014;1888.08
06/10/2014;1890.99
07/10/2014;1896.81
08/10/2014;1899.33
09/10/2014;1899.13
10/10/2014;1899.96
14/10/2014;1907.91
15/10/2014;1916.87
16/10/2014;1910.4
17/10/2014;1908.51
20/10/2014;1910.58
21/10/2014;1909.34
22/10/2014;1907.63
23/10/2014;1903.54
24/10/2014;1903.64
27/10/2014;1905.43
28/10/2014;1903.45
29/10/2014;1900.15
30/10/2014;1901.67
31/10/2014;1899.6
03/11/2014;1898.28
04/11/2014;1898.52
05/11/2014;1898.05
06/11/2014;1896.04
07/11/2014;1901.06
10/11/2014;1897.28
12/11/2014;1897.99
13/11/2014;1898.88
14/11/2014;1900.82
17/11/2014;1899.77
18/11/2014;1900.28
19/11/2014;1897.79
20/11/2014;1899.75
21/11/2014;1902.57
24/11/2014;1904.11
25/11/2014;1908.27
26/11/2014;1910
28/11/2014;1913.08
01/12/2014;1910.93
02/12/2014;1905.15
03/12/2014;1905.1
04/12/2014;1907.69
05/12/2014;1902.92
08/12/2014;1907.04
09/12/2014;1908.97
10/12/2014;1912.46
11/12/2014;1911.12
12/12/2014;1916.65
15/12/2014;1913.76
16/12/2014;1915.9
17/12/2014;1911.28
18/12/2014;1908.92
19/12/2014;1911.42
22/12/2014;1913.1
23/12/2014;1905.8
24/12/2014;1906.38
26/12/2014;1907.87
29/12/2014;1911.7
30/12/2014;1913.34
31/12/2014;1914.87
02/01/2015;1919.31
05/01/2015;1925.4
06/01/2015;1931.52
07/01/2015;1931.91
08/01/2015;1927.8
09/01/2015;1931.54
12/01/2015;1936.14
13/01/2015;1937.67
14/01/2015;1941.08
15/01/2015;1945.93
16/01/2015;1940.79
20/01/2015;1942.19
21/01/2015;1938.8
22/01/2015;1937.13
23/01/2015;1943.59
26/01/2015;1942.39
27/01/2015;1943.1
28/01/2015;1951.07
29/01/2015;1948.51
30/01/2015;1955.02
02/02/2015;1955.55
03/02/2015;1947.34
04/02/2015;1946.46
05/02/2015;1945.44
06/02/2015;1935.38
09/02/2015;1935.22
10/02/2015;1931.74
11/02/2015;1932
12/02/2015;1933.37
13/02/2015;1930.84
17/02/2015;1921.31
18/02/2015;1928.29
19/02/2015;1925.44
20/02/2015;1924.09
23/02/2015;1930.34
24/02/2015;1937.1
25/02/2015;1938.47
26/02/2015;1934.58
27/02/2015;1936.64
02/03/2015;1929.91
03/03/2015;1926.97
04/03/2015;1927.5
05/03/2015;1929.05
06/03/2015;1917.72
09/03/2015;1921.59
10/03/2015;1926.59
11/03/2015;1928.09
12/03/2015;1929.46
13/03/2015;1928
16/03/2015;1928.78
17/03/2015;1931.26
18/03/2015;1941.3
19/03/2015;1939.22
20/03/2015;1943.29
23/03/2015;1944.74
24/03/2015;1948.11
25/03/2015;1944.65
26/03/2015;1937.23
27/03/2015;1943.39
30/03/2015;1942.62
31/03/2015;1945.63
01/04/2015;1951.56
02/04/2015;1948.32
03/04/2015;1954.21
06/04/2015;1949.24
07/04/2015;1950.82
08/04/2015;1951.44
09/04/2015;1946.07
10/04/2015;1946.45
13/04/2015;1948.46
14/04/2015;1951.46
15/04/2015;1951.67
16/04/2015;1953.08
17/04/2015;1954.95
20/04/2015;1951.12
21/04/2015;1950.36
22/04/2015;1945.36
23/04/2015;1947.65
24/04/2015;1950.27
27/04/2015;1949.92
28/04/2015;1945.11
29/04/2015;1939.82
30/04/2015;1938.65
01/05/2015;1932.34
04/05/2015;1930.5
05/05/2015;1927.11
06/05/2015;1921.99
07/05/2015;1926.75
08/05/2015;1930.66
11/05/2015;1919.93
12/05/2015;1920.98
13/05/2015;1919.49
14/05/2015;1923
15/05/2015;1931.33
18/05/2015;1924.26
19/05/2015;1920.85
20/05/2015;1921.34
21/05/2015;1926.32
22/05/2015;1922.15
26/05/2015;1929.9
27/05/2015;1930.22
28/05/2015;1930.89
29/05/2015;1933.98
01/06/2015;1924.8
02/06/2015;1918.64
03/06/2015;1910.67
04/06/2015;1916.28
05/06/2015;1907.8
08/06/2015;1910.41
09/06/2015;1906.42
10/06/2015;1900.87
11/06/2015;1909.44
12/06/2015;1908.7
15/06/2015;1910.11
16/06/2015;1913.02
17/06/2015;1914.37
18/06/2015;1911.33
19/06/2015;1918.29
22/06/2015;1910.28
23/06/2015;1906.36
24/06/2015;1910.16
25/06/2015;1908.44
26/06/2015;1900.97
29/06/2015;1912.24
30/06/2015;1912.89
01/07/2015;1905.57
02/07/2015;1908.84
06/07/2015;1918.65
07/07/2015;1922.34
08/07/2015;1925.01
09/07/2015;1916.49
10/07/2015;1906.79
13/07/2015;1906.61
14/07/2015;1909.48
15/07/2015;1913.81
16/07/2015;1913.66
17/07/2015;1914.74
20/07/2015;1912.24
21/07/2015;1915.16
22/07/2015;1916.71
23/07/2015;1920.11
24/07/2015;1920
27/07/2015;1922.9
28/07/2015;1921.7
29/07/2015;1919.74
30/07/2015;1920.96
31/07/2015;1926.19
03/08/2015;1930.78
04/08/2015;1924.9
05/08/2015;1920.1
06/08/2015;1923
07/08/2015;1927.35
10/08/2015;1922.38
11/08/2015;1930.92
12/08/2015;1930.58
13/08/2015;1925.41
14/08/2015;1924.64
17/08/2015;1928.71
18/08/2015;1924.94
19/08/2015;1930.96
20/08/2015;1933.73
21/08/2015;1935.92
24/08/2015;1938.83
25/08/2015;1927.04
26/08/2015;1923.97
27/08/2015;1926.17
28/08/2015;1924.58
31/08/2015;1923.42
01/09/2015;1925.13
02/09/2015;1923.09
03/09/2015;1926.28
04/09/2015;1929.86
08/09/2015;1924.73
09/09/2015;1927.57
10/09/2015;1924.28
11/09/2015;1927.61
14/09/2015;1927.8
15/09/2015;1918.23
16/09/2015;1917.21
17/09/2015;1926.62
18/09/2015;1934.26
21/09/2015;1926.41
22/09/2015;1933.77
23/09/2015;1932.32
24/09/2015;1933.78
25/09/2015;1929.59
28/09/2015;1934.72
29/09/2015;1936.71
30/09/2015;1936.43
01/10/2015;1937.67
02/10/2015;1942.76
05/10/2015;1938.2
06/10/2015;1941.08
07/10/2015;1940.33
08/10/2015;1936.25
09/10/2015;1937.49
13/10/2015;1941.21
14/10/2015;1948.19
15/10/2015;1944.43
16/10/2015;1944.74
19/10/2015;1944.64
20/10/2015;1940.97
21/10/2015;1945.17
22/10/2015;1947.13
23/10/2015;1942.97
26/10/2015;1945.84
27/10/2015;1948.21
28/10/2015;1942.15
29/10/2015;1934.59
30/10/2015;1936.76
02/11/2015;1934.63
03/11/2015;1931.73
04/11/2015;1930.3
05/11/2015;1929.33
06/11/2015;1921.29
09/11/2015;1920.36
10/11/2015;1922.35
12/11/2015;1921.67
13/11/2015;1924.94
16/11/2015;1925.51
17/11/2015;1927.25
18/11/2015;1927
19/11/2015;1929.54
20/11/2015;1927.84
23/11/2015;1928.67
24/11/2015;1929.16
25/11/2015;1929.94
27/11/2015;1930.55
30/11/2015;1931.64
01/12/2015;1937.98
02/12/2015;1936.6
03/12/2015;1922.56
04/12/2015;1928.15
07/12/2015;1933.22
08/12/2015;1930.6
09/12/2015;1933.02
10/12/2015;1929.73
11/12/2015;1937.3
14/12/2015;1928.09
15/12/2015;1924.83
16/12/2015;1922.9
17/12/2015;1927.69
18/12/2015;1930.46
21/12/2015;1930.12
22/12/2015;1926.12
23/12/2015;1924.05
24/12/2015;1926.02
28/12/2015;1928.23
29/12/2015;1920.87
30/12/2015;1921.91
31/12/2015;1925.4
04/01/2016;1927.68
05/01/2016;1927.32
06/01/2016;1934.18
07/01/2016;1935.66
08/01/2016;1937.73
11/01/2016;1935.88
12/01/2016;1941.11
13/01/2016;1943.24
14/01/2016;1939.19
15/01/2016;1944.16
19/01/2016;1943.51
20/01/2016;1945.99
21/01/2016;1942.9
22/01/2016;1941.88
25/01/2016;1943.49
26/01/2016;1945.57
27/01/2016;1945.22
28/01/2016;1946.68
29/01/2016;1951.89
01/02/2016;1947.44
02/02/2016;1956.07
03/02/2016;1954.27
04/02/2016;1955.8
05/02/2016;1956.58
08/02/2016;1964.78
09/02/2016;1963.8
10/02/2016;1966.18
11/02/2016;1968.72
12/02/2016;1959.73
16/02/2016;1958.71
17/02/2016;1955.63
18/02/2016;1961.97
19/02/2016;1962.61
22/02/2016;1962.22
23/02/2016;1964.58
24/02/2016;1964.59
25/02/2016;1968.97
26/02/2016;1963
29/02/2016;1965.74
01/03/2016;1958.43
02/03/2016;1959.02
03/03/2016;1962.16
04/03/2016;1958.75
07/03/2016;1958.54
08/03/2016;1964.71
09/03/2016;1960.34
10/03/2016;1958.99
11/03/2016;1957.25
14/03/2016;1960.42
15/03/2016;1960.52
16/03/2016;1964.12
17/03/2016;1968.71
18/03/2016;1972.23
21/03/2016;1968.09
22/03/2016;1967.83
23/03/2016;1974.13
24/03/2016;1971.46
28/03/2016;1973.75
29/03/2016;1979.73
30/03/2016;1979
31/03/2016;1983.77
01/04/2016;1982.94
04/04/2016;1984.68
05/04/2016;1989.44
06/04/2016;1987.07
07/04/2016;1993.21
08/04/2016;1990.4
11/04/2016;1991.38
12/04/2016;1987.29
13/04/2016;1989.88
14/04/2016;1988.8
15/04/2016;1991.97
18/04/2016;1990.51
19/04/2016;1990.62
20/04/2016;1985.29
21/04/2016;1984.49
22/04/2016;1983.47
25/04/2016;1982.4
26/04/2016;1980.34
27/04/2016;1986.32
28/04/2016;1988.72
29/04/2016;1991.39
02/05/2016;1987.08
03/05/2016;1992.76
04/05/2016;1993.54
05/05/2016;1997.05
06/05/2016;1994.72
09/05/2016;1996.48
10/05/2016;1996.88
11/05/2016;1999.15
12/05/2016;1995.89
13/05/2016;2000.31
16/05/2016;1995.97
17/05/2016;1995.39
18/05/2016;1984.01
19/05/2016;1988.24
20/05/2016;1987.85
23/05/2016;1988.35
24/05/2016;1987.1
25/05/2016;1986.41
26/05/2016;1991.89
27/05/2016;1990.89
31/05/2016;1991.9
01/06/2016;1990.86
02/06/2016;1994.18
03/06/2016;2004.15
06/06/2016;2002.75
07/06/2016;2004.36
08/06/2016;2005.84
09/06/2016;2008.81
10/06/2016;2011.69
13/06/2016;2013.29
14/06/2016;2012.45
15/06/2016;2014.51
16/06/2016;2017.16
17/06/2016;2012.7
20/06/2016;2010.13
21/06/2016;2008.11
22/06/2016;2009.1
23/06/2016;2005.37
24/06/2016;2016.61
27/06/2016;2027.45
28/06/2016;2027.91
29/06/2016;2027.98
30/06/2016;2027.69
01/07/2016;2031.96
05/07/2016;2041.9
06/07/2016;2039.83
07/07/2016;2041.18
08/07/2016;2044.06
11/07/2016;2039.93
12/07/2016;2034.19
13/07/2016;2038.9
14/07/2016;2033.5
15/07/2016;2028.2
18/07/2016;2029.12
19/07/2016;2031.66
20/07/2016;2029.67
21/07/2016;2030.97
22/07/2016;2030.84
25/07/2016;2030.08
26/07/2016;2030.18
27/07/2016;2034.86
28/07/2016;2035.11
29/07/2016;2040.51
01/08/2016;2036.27
02/08/2016;2031.97
03/08/2016;2031.77
04/08/2016;2036.69
05/08/2016;2029.93
08/08/2016;2031.04
09/08/2016;2035.54
10/08/2016;2039.54
11/08/2016;2032.84
12/08/2016;2038.36
15/08/2016;2035.28
16/08/2016;2033.46
17/08/2016;2035.71
18/08/2016;2038.69
19/08/2016;2034.68
22/08/2016;2039.09
23/08/2016;2039.19
24/08/2016;2038.9
25/08/2016;2037.01
26/08/2016;2031.66
29/08/2016;2038.89
30/08/2016;2038
31/08/2016;2038.18
01/09/2016;2037.75
02/09/2016;2035.14
06/09/2016;2041.09
07/09/2016;2041.4
08/09/2016;2033.52
09/09/2016;2027.38
12/09/2016;2027.61
13/09/2016;2021.65
14/09/2016;2025.83
15/09/2016;2025.26
16/09/2016;2025.17
19/09/2016;2025.87
20/09/2016;2026.95
21/09/2016;2029.24
22/09/2016;2034.06
23/09/2016;2035.78
26/09/2016;2038.02
27/09/2016;2041.13
28/09/2016;2040.43
29/09/2016;2041.77
30/09/2016;2036.98
03/10/2016;2036.01
04/10/2016;2030.3
05/10/2016;2027.87
06/10/2016;2026.18
07/10/2016;2026.58
11/10/2016;2024.71
12/10/2016;2023.59
13/10/2016;2027.94
14/10/2016;2023.29
17/10/2016;2026.49
18/10/2016;2028.55
19/10/2016;2028.99
20/10/2016;2029.55
21/10/2016;2029.88
24/10/2016;2028.04
25/10/2016;2028.37
26/10/2016;2025.01
27/10/2016;2020.01
28/10/2016;2019.77
31/10/2016;2021.4
01/11/2016;2022.56
02/11/2016;2023.46
03/11/2016;2022.27
04/11/2016;2024.64
07/11/2016;2021.97
08/11/2016;2018.85
09/11/2016;1999.13
10/11/2016;1994.66
14/11/2016;1983.11
15/11/2016;1983.39
16/11/2016;1985.73
17/11/2016;1980.74
18/11/2016;1974.22
21/11/2016;1973.98
22/11/2016;1975.49
23/11/2016;1971.39
25/11/2016;1970.32
28/11/2016;1976.1
29/11/2016;1978.83
30/11/2016;1973.59
01/12/2016;1966.01
02/12/2016;1971.84
05/12/2016;1972.37
06/12/2016;1971.8
07/12/2016;1977.18
08/12/2016;1973.8
09/12/2016;1966.65
12/12/2016;1966.78
13/12/2016;1967.23
14/12/2016;1962.83
15/12/2016;1956.59
16/12/2016;1954.59
19/12/2016;1960.89
20/12/2016;1959.2
21/12/2016;1962.45
22/12/2016;1962.28
23/12/2016;1963.42
27/12/2016;1961.53
28/12/2016;1967.64
29/12/2016;1971.49
30/12/2016;1976.37
03/01/2017;1975.81
04/01/2017;1975.72
05/01/2017;1985.25
06/01/2017;1979.81
09/01/2017;1984.12
10/01/2017;1983.83
11/01/2017;1985.23
12/01/2017;1986.02
13/01/2017;1983.7
17/01/2017;1989.79
18/01/2017;1982.88
19/01/2017;1976.32
20/01/2017;1976.87
23/01/2017;1984.27
24/01/2017;1977.26
25/01/2017;1972.08
26/01/2017;1974.51
27/01/2017;1977.6
30/01/2017;1977.56
31/01/2017;1980.25
01/02/2017;1977.78
02/02/2017;1978.88
03/02/2017;1976.85
06/02/2017;1985.06
07/02/2017;1987.33
08/02/2017;1991.99
09/02/2017;1986.6
10/02/2017;1985.53
13/02/2017;1983.96
14/02/2017;1980.53
15/02/2017;1976.83
16/02/2017;1982.41
17/02/2017;1985.06
21/02/2017;1984.85
22/02/2017;1986.12
23/02/2017;1989.74
24/02/2017;1997.37
27/02/2017;1992.59
28/02/2017;1993.56
01/03/2017;1982.42
02/03/2017;1979.74
03/03/2017;1980.38
06/03/2017;1980.91
07/03/2017;1978.48
08/03/2017;1973.46
09/03/2017;1967.61
10/03/2017;1969.37
13/03/2017;1966.71
14/03/2017;1967.6
15/03/2017;1978.23
16/03/2017;1977.08
17/03/2017;1979.31
20/03/2017;1982.72
21/03/2017;1986.99
22/03/2017;1991.05
23/03/2017;1989.09
24/03/2017;1991.18
27/03/2017;1993.87
28/03/2017;1989.71
29/03/2017;1992.82
30/03/2017;1990.03
31/03/2017;1992.51
03/04/2017;1997.77
04/04/2017;1997.68
05/04/2017;1997.41
06/04/2017;1998.86
07/04/2017;1995.74
10/04/2017;1997.35
11/04/2017;2004.5
12/04/2017;2004.69
13/04/2017;2010.98
17/04/2017;2009.46
18/04/2017;2016.63
19/04/2017;2014.48
20/04/2017;2010.17
21/04/2017;2011.04
24/04/2017;2007.85
25/04/2017;2002.14
26/04/2017;2004.08
27/04/2017;2006.12
28/04/2017;2007.89
01/05/2017;2003.52
02/05/2017;2007.24
03/05/2017;2006.64
04/05/2017;2002.3
05/05/2017;2003.26
08/05/2017;2001.53
09/05/2017;1998.88
10/05/2017;1998.89
11/05/2017;1999.92
12/05/2017;2007.23
15/05/2017;2007.47
16/05/2017;2008.91
17/05/2017;2020.12
18/05/2017;2017.52
19/05/2017;2016.8
22/05/2017;2016.7
23/05/2017;2013.44
24/05/2017;2015.53
25/05/2017;2017.14
26/05/2017;2017.39
30/05/2017;2021.28
31/05/2017;2023.34
01/06/2017;2021.55
02/06/2017;2027.23
05/06/2017;2025.39
06/06/2017;2028.99
07/06/2017;2026.25
08/06/2017;2024.64
09/06/2017;2024.12
12/06/2017;2022.77
13/06/2017;2023.41
14/06/2017;2031.09
15/06/2017;2028.49
16/06/2017;2029.48
19/06/2017;2027.32
20/06/2017;2031.57
21/06/2017;2031.49
